date,count,cumulative,package
2022-02-18,8333,8947645,cowplot
2022-02-19,4156,8951801,cowplot
2022-02-20,4091,8955892,cowplot
2022-02-21,8338,8964230,cowplot
2022-02-22,8869,8973099,cowplot
2022-02-23,8961,8982060,cowplot
2022-02-24,8012,8990072,cowplot
2022-02-25,7221,8997293,cowplot
2022-02-26,3892,9001185,cowplot
2022-02-27,4084,9005269,cowplot
2022-02-28,7311,9012580,cowplot
2022-03-01,8149,9020729,cowplot
2022-03-02,8676,9029405,cowplot
2022-03-03,8298,9037703,cowplot
2022-03-04,8106,9045809,cowplot
2022-03-05,3777,9049586,cowplot
2022-03-06,3964,9053550,cowplot
2022-03-07,8978,9062528,cowplot
2022-03-08,10047,9072575,cowplot
2022-03-09,9608,9082183,cowplot
2022-03-10,8932,9091115,cowplot
2022-03-11,8656,9099771,cowplot
2022-03-12,4099,9103870,cowplot
2022-03-13,4254,9108124,cowplot
2022-03-14,9816,9117940,cowplot
2022-03-15,9159,9127099,cowplot
2022-03-16,9137,9136236,cowplot
2022-03-17,9129,9145365,cowplot
2022-03-18,8216,9153581,cowplot
2022-03-19,4422,9158003,cowplot
2022-03-20,4412,9162415,cowplot
2022-03-21,9936,9172351,cowplot
2022-03-22,8853,9181204,cowplot
2022-03-23,9231,9190435,cowplot
2022-03-24,8741,9199176,cowplot
2022-03-25,7087,9206263,cowplot
2022-03-26,3762,9210025,cowplot
2022-03-27,4070,9214095,cowplot
2022-03-28,8735,9222830,cowplot
2022-03-29,8715,9231545,cowplot
2022-03-30,9082,9240627,cowplot
2022-03-31,8786,9249413,cowplot
2022-04-01,8026,9257439,cowplot
2022-04-02,3998,9261437,cowplot
2022-04-03,4207,9265644,cowplot
2022-04-04,9419,9275063,cowplot
2022-04-05,9916,9284979,cowplot
2022-04-06,9162,9294141,cowplot
2022-04-07,8895,9303036,cowplot
2022-04-08,7602,9310638,cowplot
2022-04-09,4151,9314789,cowplot
2022-04-10,4359,9319148,cowplot
2022-04-11,8976,9328124,cowplot
2022-04-12,9179,9337303,cowplot
2022-04-13,8853,9346156,cowplot
2022-04-14,8749,9354905,cowplot
2022-04-15,6285,9361190,cowplot
2022-04-16,4107,9365297,cowplot
2022-04-17,4260,9369557,cowplot
2022-04-18,8345,9377902,cowplot
2022-04-19,10694,9388596,cowplot
2022-04-20,9590,9398186,cowplot
2022-04-21,9893,9408079,cowplot
2022-04-22,8865,9416944,cowplot
2022-04-23,4646,9421590,cowplot
2022-04-24,5306,9426896,cowplot
2022-04-25,9914,9436810,cowplot
2022-04-26,11880,9448690,cowplot
2022-04-27,10151,9458841,cowplot
2022-04-28,11511,9470352,cowplot
2022-04-29,9920,9480272,cowplot
2022-04-30,4640,9484912,cowplot
2022-05-01,4655,9489567,cowplot
2022-05-02,9869,9499436,cowplot
2022-05-03,9961,9509397,cowplot
2022-05-04,10378,9519775,cowplot
2022-05-05,11370,9531145,cowplot
2022-05-06,9692,9540837,cowplot
2022-05-07,4411,9545248,cowplot
2022-05-08,4529,9549777,cowplot
2022-05-09,10461,9560238,cowplot
2022-05-10,10129,9570367,cowplot
2022-05-11,10620,9580987,cowplot
2022-05-12,10403,9591390,cowplot
2022-05-13,8312,9599702,cowplot
2022-05-14,4610,9604312,cowplot
2022-05-15,4208,9608520,cowplot
2022-05-16,9247,9617767,cowplot
2022-05-17,12677,9630444,cowplot
2022-05-18,12518,9642962,cowplot
2022-05-19,12159,9655121,cowplot
2022-05-20,12139,9667260,cowplot
2022-05-21,6418,9673678,cowplot
2022-05-22,4562,9678240,cowplot
2022-05-23,9743,9687983,cowplot
2022-05-24,9102,9697085,cowplot
2022-05-25,10126,9707211,cowplot
2022-05-26,8890,9716101,cowplot
2022-05-27,7191,9723292,cowplot
2022-05-28,3743,9727035,cowplot
2022-05-29,4187,9731222,cowplot
2022-05-30,6793,9738015,cowplot
2022-05-31,9558,9747573,cowplot
2022-06-01,10080,9757653,cowplot
2022-06-02,8487,9766140,cowplot
2022-06-03,8621,9774761,cowplot
2022-06-04,4064,9778825,cowplot
2022-06-05,4018,9782843,cowplot
2022-06-06,8804,9791647,cowplot
2022-06-07,9687,9801334,cowplot
2022-06-08,11395,9812729,cowplot
2022-06-09,9214,9821943,cowplot
2022-06-10,8834,9830777,cowplot
2022-06-11,6791,9837568,cowplot
2022-06-12,5952,9843520,cowplot
2022-06-13,10068,9853588,cowplot
2022-06-14,8043,9861631,cowplot
2022-06-15,8015,9869646,cowplot
2022-06-16,8861,9878507,cowplot
2022-06-17,6908,9885415,cowplot
2022-06-18,3523,9888938,cowplot
2022-06-19,3704,9892642,cowplot
2022-06-20,8610,9901252,cowplot
2022-06-21,9398,9910650,cowplot
2022-06-22,8144,9918794,cowplot
2022-06-23,7682,9926476,cowplot
2022-06-24,6407,9932883,cowplot
2022-06-25,4918,9937801,cowplot
2022-06-26,3575,9941376,cowplot
2022-06-27,8318,9949694,cowplot
2022-06-28,8603,9958297,cowplot
2022-06-29,7638,9965935,cowplot
2022-06-30,7434,9973369,cowplot
2022-07-01,7239,9980608,cowplot
2022-07-02,2678,9983286,cowplot
2022-07-03,3007,9986293,cowplot
2022-07-04,6101,9992394,cowplot
2022-07-05,8209,10000603,cowplot
2022-07-06,9659,10010262,cowplot
2022-07-07,8018,10018280,cowplot
2022-07-08,8610,10026890,cowplot
2022-07-09,4752,10031642,cowplot
2022-07-10,3098,10034740,cowplot
2022-07-11,8441,10043181,cowplot
2022-07-12,9119,10052300,cowplot
2022-07-13,8196,10060496,cowplot
2022-07-14,7050,10067546,cowplot
2022-07-15,6485,10074031,cowplot
2022-07-16,2849,10076880,cowplot
2022-07-17,3021,10079901,cowplot
2022-07-18,8459,10088360,cowplot
2022-07-19,7698,10096058,cowplot
2022-07-20,7490,10103548,cowplot
2022-07-21,6782,10110330,cowplot
2022-07-22,6339,10116669,cowplot
2022-07-23,3072,10119741,cowplot
2022-07-24,3089,10122830,cowplot
2022-07-25,7794,10130624,cowplot
2022-07-26,9594,10140218,cowplot
2022-07-27,11419,10151637,cowplot
2022-07-28,25241,10176878,cowplot
2022-07-29,22797,10199675,cowplot
2022-07-30,21607,10221282,cowplot
2022-07-31,21635,10242917,cowplot
2022-08-01,26867,10269784,cowplot
2022-08-02,26753,10296537,cowplot
2022-08-03,26284,10322821,cowplot
2022-08-04,25059,10347880,cowplot
2022-08-05,22218,10370098,cowplot
2022-08-06,19457,10389555,cowplot
2022-08-07,21584,10411139,cowplot
2022-08-08,25073,10436212,cowplot
2022-08-09,25249,10461461,cowplot
2022-08-10,24303,10485764,cowplot
2022-08-11,21955,10507719,cowplot
2022-08-12,25068,10532787,cowplot
2022-08-13,18117,10550904,cowplot
2022-08-14,17695,10568599,cowplot
2022-08-15,23837,10592436,cowplot
2022-08-16,24629,10617065,cowplot
2022-08-17,9236,10626301,cowplot
2022-08-18,8584,10634885,cowplot
2022-08-19,8865,10643750,cowplot
2022-08-20,12214,10655964,cowplot
2022-08-21,12272,10668236,cowplot
2022-08-22,17137,10685373,cowplot
2022-08-23,17669,10703042,cowplot
2022-08-24,17215,10720257,cowplot
2022-08-25,17388,10737645,cowplot
2022-08-26,16127,10753772,cowplot
2022-08-27,11919,10765691,cowplot
2022-08-28,12762,10778453,cowplot
2022-08-29,17124,10795577,cowplot
2022-08-30,16973,10812550,cowplot
2022-08-31,16248,10828798,cowplot
2022-09-01,18034,10846832,cowplot
2022-09-02,15874,10862706,cowplot
2022-09-03,11508,10874214,cowplot
2022-09-04,11985,10886199,cowplot
2022-09-05,15983,10902182,cowplot
2022-09-06,17264,10919446,cowplot
2022-09-07,15347,10934793,cowplot
2022-09-08,14817,10949610,cowplot
2022-09-09,14122,10963732,cowplot
2022-09-10,12002,10975734,cowplot
2022-09-11,12422,10988156,cowplot
2022-09-12,10864,10999020,cowplot
2022-09-13,7958,11006978,cowplot
2022-09-14,7758,11014736,cowplot
2022-09-15,7236,11021972,cowplot
2022-09-16,6493,11028465,cowplot
2022-09-17,3086,11031551,cowplot
2022-09-18,3411,11034962,cowplot
2022-09-19,7254,11042216,cowplot
2022-09-20,7950,11050166,cowplot
2022-09-21,7775,11057941,cowplot
2022-09-22,7511,11065452,cowplot
2022-09-23,6819,11072271,cowplot
2022-09-24,3158,11075429,cowplot
2022-09-25,3411,11078840,cowplot
2022-09-26,7602,11086442,cowplot
2022-09-27,8204,11094646,cowplot
2022-09-28,7834,11102480,cowplot
2022-09-29,7610,11110090,cowplot
2022-09-30,7016,11117106,cowplot
2022-10-01,3203,11120309,cowplot
2022-10-02,3125,11123434,cowplot
2022-10-03,7834,11131268,cowplot
2022-10-04,7964,11139232,cowplot
2022-10-05,8162,11147394,cowplot
2022-10-06,7924,11155318,cowplot
2022-10-07,6523,11161841,cowplot
2022-10-08,3452,11165293,cowplot
2022-10-09,3453,11168746,cowplot
2022-10-10,7301,11176047,cowplot
2022-10-11,8464,11184511,cowplot
2022-10-12,9336,11193847,cowplot
2022-10-13,8782,11202629,cowplot
2022-10-14,7484,11210113,cowplot
2022-10-15,3500,11213613,cowplot
2022-10-16,3564,11217177,cowplot
2022-10-17,8266,11225443,cowplot
2022-10-18,8300,11233743,cowplot
2022-10-19,8129,11241872,cowplot
2022-10-20,8250,11250122,cowplot
2022-10-21,6968,11257090,cowplot
2022-10-22,3446,11260536,cowplot
2022-10-23,3570,11264106,cowplot
2022-10-24,8530,11272636,cowplot
2022-10-25,8380,11281016,cowplot
2022-10-26,8648,11289664,cowplot
2022-10-27,8601,11298265,cowplot
2022-10-28,6906,11305171,cowplot
2022-10-29,3338,11308509,cowplot
2022-10-30,3546,11312055,cowplot
2022-10-31,7549,11319604,cowplot
2022-11-01,7792,11327396,cowplot
2022-11-02,8721,11336117,cowplot
2022-11-03,9028,11345145,cowplot
2022-11-04,7900,11353045,cowplot
2022-11-05,3638,11356683,cowplot
2022-11-06,3926,11360609,cowplot
2022-11-07,9566,11370175,cowplot
2022-11-08,10243,11380418,cowplot
2022-11-09,9398,11389816,cowplot
2022-11-10,8877,11398693,cowplot
2022-11-11,6948,11405641,cowplot
2022-11-12,3923,11409564,cowplot
2022-11-13,3984,11413548,cowplot
2022-11-14,9190,11422738,cowplot
2022-11-15,9911,11432649,cowplot
2022-11-16,9704,11442353,cowplot
2022-11-17,9500,11451853,cowplot
2022-11-18,8379,11460232,cowplot
2022-11-19,3971,11464203,cowplot
2022-11-20,7970,11472173,cowplot
2022-11-21,8905,11481078,cowplot
2022-11-22,9264,11490342,cowplot
2022-11-23,8348,11498690,cowplot
2022-11-24,7362,11506052,cowplot
2022-11-25,6211,11512263,cowplot
2022-11-26,3484,11515747,cowplot
2022-11-27,4002,11519749,cowplot
2022-11-28,8732,11528481,cowplot
2022-11-29,9398,11537879,cowplot
2022-11-30,9104,11546983,cowplot
2022-12-01,8920,11555903,cowplot
2022-12-02,7511,11563414,cowplot
2022-12-03,3892,11567306,cowplot
2022-12-04,4261,11571567,cowplot
2022-12-05,8294,11579861,cowplot
2022-12-06,8810,11588671,cowplot
2022-12-07,9098,11597769,cowplot
2022-12-08,7703,11605472,cowplot
2022-12-09,7403,11612875,cowplot
2022-12-10,3681,11616556,cowplot
2022-12-11,3921,11620477,cowplot
2022-12-12,7366,11627843,cowplot
2022-12-13,7506,11635349,cowplot
2022-12-14,7333,11642682,cowplot
2022-12-15,6669,11649351,cowplot
2022-12-16,5685,11655036,cowplot
2022-12-17,3042,11658078,cowplot
2022-12-18,3016,11661094,cowplot
2022-12-19,5967,11667061,cowplot
2022-12-20,6487,11673548,cowplot
2022-12-21,5719,11679267,cowplot
2022-12-22,5510,11684777,cowplot
2022-12-23,3683,11688460,cowplot
2022-12-24,1855,11690315,cowplot
2022-12-25,1722,11692037,cowplot
2022-12-26,2764,11694801,cowplot
2022-12-27,3951,11698752,cowplot
2022-12-28,4057,11702809,cowplot
2022-12-29,4088,11706897,cowplot
2022-12-30,3301,11710198,cowplot
2022-12-31,1693,11711891,cowplot
2023-01-01,1857,11713748,cowplot
2023-01-02,3558,11717306,cowplot
2023-01-03,5264,11722570,cowplot
2023-01-04,6252,11728822,cowplot
2023-01-05,6400,11735222,cowplot
2023-01-06,5913,11741135,cowplot
2023-01-07,2665,11743800,cowplot
2023-01-08,2679,11746479,cowplot
2023-01-09,5958,11752437,cowplot
2023-01-10,6546,11758983,cowplot
2023-01-11,6714,11765697,cowplot
2023-01-12,6229,11771926,cowplot
2023-01-13,5160,11777086,cowplot
2023-01-14,2445,11779531,cowplot
2023-01-15,2843,11782374,cowplot
2023-01-16,5604,11787978,cowplot
2023-01-17,7089,11795067,cowplot
2023-01-18,6351,11801418,cowplot
2023-01-19,6392,11807810,cowplot
2023-01-20,5407,11813217,cowplot
2023-01-21,2314,11815531,cowplot
2023-01-22,2480,11818011,cowplot
2023-01-23,5708,11823719,cowplot
2023-01-24,6462,11830181,cowplot
2023-01-25,6292,11836473,cowplot
2023-01-26,6228,11842701,cowplot
2023-01-27,5542,11848243,cowplot
2023-01-28,2711,11850954,cowplot
2023-01-29,2820,11853774,cowplot
2023-01-30,6279,11860053,cowplot
2023-01-31,6958,11867011,cowplot
2023-02-01,7665,11874676,cowplot
2023-02-02,7033,11881709,cowplot
2023-02-03,6188,11887897,cowplot
2023-02-04,2757,11890654,cowplot
2023-02-05,2912,11893566,cowplot
2023-02-06,6769,11900335,cowplot
2023-02-07,7135,11907470,cowplot
2023-02-08,7165,11914635,cowplot
2023-02-09,7329,11921964,cowplot
2023-02-10,6453,11928417,cowplot
2023-02-11,2963,11931380,cowplot
2023-02-12,3225,11934605,cowplot
2023-02-13,6835,11941440,cowplot
2023-02-14,6836,11948276,cowplot
2023-02-15,7094,11955370,cowplot
2023-02-16,7164,11962534,cowplot
2023-02-17,6410,11968944,cowplot
2023-02-18,3095,11972039,cowplot
2023-02-19,3046,11975085,cowplot
2023-02-20,6335,11981420,cowplot
2023-02-21,7409,11988829,cowplot
2023-02-22,7131,11995960,cowplot
2023-02-23,7484,12003444,cowplot
2023-02-24,6401,12009845,cowplot
2023-02-25,3035,12012880,cowplot
2023-02-26,3175,12016055,cowplot
2023-02-27,6740,12022795,cowplot
2023-02-28,7274,12030069,cowplot
2023-03-01,7759,12037828,cowplot
2023-03-02,7013,12044841,cowplot
2023-03-03,6559,12051400,cowplot
2023-03-04,3175,12054575,cowplot
2023-03-05,3259,12057834,cowplot
2023-03-06,7424,12065258,cowplot
2023-03-07,7463,12072721,cowplot
2023-03-08,7164,12079885,cowplot
2023-03-09,7071,12086956,cowplot
2023-03-10,6164,12093120,cowplot
2023-03-11,3087,12096207,cowplot
2023-03-12,3130,12099337,cowplot
2023-03-13,6938,12106275,cowplot
2023-03-14,7654,12113929,cowplot
2023-03-15,7262,12121191,cowplot
2023-03-16,7103,12128294,cowplot
2023-03-17,5992,12134286,cowplot
2023-03-18,3109,12137395,cowplot
2023-03-19,3415,12140810,cowplot
2023-03-20,7379,12148189,cowplot
2023-03-21,7392,12155581,cowplot
2023-03-22,7740,12163321,cowplot
2023-03-23,7544,12170865,cowplot
2023-03-24,6600,12177465,cowplot
2023-03-25,3281,12180746,cowplot
2023-03-26,3516,12184262,cowplot
2023-03-27,7694,12191956,cowplot
2023-03-28,8293,12200249,cowplot
2023-03-29,7730,12207979,cowplot
2023-03-30,7515,12215494,cowplot
2023-03-31,6319,12221813,cowplot
2023-04-01,3365,12225178,cowplot
2023-04-02,3316,12228494,cowplot
2023-04-03,7250,12235744,cowplot
2023-04-04,7449,12243193,cowplot
2023-04-05,6785,12249978,cowplot
2023-04-06,6779,12256757,cowplot
2023-04-07,4763,12261520,cowplot
2023-04-08,3006,12264526,cowplot
2023-04-09,3119,12267645,cowplot
2023-04-10,5994,12273639,cowplot
2023-04-11,7835,12281474,cowplot
2023-04-12,7497,12288971,cowplot
2023-04-13,7149,12296120,cowplot
2023-04-14,6178,12302298,cowplot
2023-04-15,3240,12305538,cowplot
2023-04-16,3445,12308983,cowplot
2023-04-17,7084,12316067,cowplot
2023-04-18,7452,12323519,cowplot
2023-04-19,7645,12331164,cowplot
2023-04-20,7287,12338451,cowplot
2023-04-21,6044,12344495,cowplot
2023-04-22,3508,12348003,cowplot
2023-04-23,4070,12352073,cowplot
2023-04-24,8471,12360544,cowplot
2023-04-25,8542,12369086,cowplot
2023-04-26,8460,12377546,cowplot
2023-04-27,8593,12386139,cowplot
2023-04-28,6464,12392603,cowplot
2023-04-29,3355,12395958,cowplot
2023-04-30,3413,12399371,cowplot
2023-05-01,5521,12404892,cowplot
2023-05-02,7257,12412149,cowplot
2023-05-03,7552,12419701,cowplot
2023-05-04,8164,12427865,cowplot
2023-05-05,6822,12434687,cowplot
2023-05-06,3482,12438169,cowplot
2023-05-07,3410,12441579,cowplot
2023-05-08,7377,12448956,cowplot
2023-05-09,7579,12456535,cowplot
2023-05-10,7806,12464341,cowplot
2023-05-11,7780,12472121,cowplot
2023-05-12,6522,12478643,cowplot
2023-05-13,3356,12481999,cowplot
2023-05-14,3628,12485627,cowplot
2023-05-15,8226,12493853,cowplot
2023-05-16,8515,12502368,cowplot
2023-05-17,7521,12509889,cowplot
2023-05-18,6848,12516737,cowplot
2023-05-19,6220,12522957,cowplot
2023-05-20,3382,12526339,cowplot
2023-05-21,3323,12529662,cowplot
2023-05-22,7338,12537000,cowplot
2023-05-23,7818,12544818,cowplot
2023-05-24,7914,12552732,cowplot
2023-05-25,7483,12560215,cowplot
2023-05-26,6251,12566466,cowplot
2023-05-27,3438,12569904,cowplot
2023-05-28,3301,12573205,cowplot
2023-05-29,5428,12578633,cowplot
2023-05-30,7072,12585705,cowplot
2023-05-31,7325,12593030,cowplot
2023-06-01,6924,12599954,cowplot
2023-06-02,5903,12605857,cowplot
2023-06-03,2986,12608843,cowplot
2023-06-04,3198,12612041,cowplot
2023-06-05,7180,12619221,cowplot
2023-06-06,6822,12626043,cowplot
2023-06-07,6851,12632894,cowplot
2023-06-08,6519,12639413,cowplot
2023-06-09,6093,12645506,cowplot
2023-06-10,3130,12648636,cowplot
2023-06-11,3476,12652112,cowplot
2023-06-12,6958,12659070,cowplot
2023-06-13,7199,12666269,cowplot
2023-06-14,7076,12673345,cowplot
2023-06-15,7099,12680444,cowplot
2023-06-16,5988,12686432,cowplot
2023-06-17,3020,12689452,cowplot
2023-06-18,3053,12692505,cowplot
2023-06-19,6512,12699017,cowplot
2023-06-20,6985,12706002,cowplot
2023-06-21,6155,12712157,cowplot
2023-06-22,5930,12718087,cowplot
2023-06-23,5055,12723142,cowplot
2023-06-24,2662,12725804,cowplot
2023-06-25,3039,12728843,cowplot
2023-06-26,6293,12735136,cowplot
2023-06-27,6508,12741644,cowplot
2023-06-28,5744,12747388,cowplot
2023-06-29,5667,12753055,cowplot
2023-06-30,5520,12758575,cowplot
2023-07-01,3720,12762295,cowplot
2023-07-02,3723,12766018,cowplot
2023-07-03,5802,12771820,cowplot
2023-07-04,5065,12776885,cowplot
2023-07-05,5876,12782761,cowplot
2023-07-06,6127,12788888,cowplot
2023-07-07,5378,12794266,cowplot
2023-07-08,2596,12796862,cowplot
2023-07-09,2794,12799656,cowplot
2023-07-10,6493,12806149,cowplot
2023-07-11,6306,12812455,cowplot
2023-07-12,6479,12818934,cowplot
2023-07-13,6137,12825071,cowplot
2023-07-14,5230,12830301,cowplot
2023-07-15,2859,12833160,cowplot
2023-07-16,2921,12836081,cowplot
2023-07-17,6041,12842122,cowplot
2023-07-18,6603,12848725,cowplot
2023-07-19,6190,12854915,cowplot
2023-07-20,6049,12860964,cowplot
2023-07-21,4979,12865943,cowplot
2023-07-22,2518,12868461,cowplot
2023-07-23,2716,12871177,cowplot
2023-07-24,5867,12877044,cowplot
2023-07-25,5985,12883029,cowplot
2023-07-26,5941,12888970,cowplot
2023-07-27,5323,12894293,cowplot
2023-07-28,4875,12899168,cowplot
2023-07-29,2412,12901580,cowplot
2023-07-30,2569,12904149,cowplot
2023-07-31,5356,12909505,cowplot
2023-08-01,5586,12915091,cowplot
2023-08-02,5457,12920548,cowplot
2023-08-03,5651,12926199,cowplot
2023-08-04,5156,12931355,cowplot
2023-08-05,2442,12933797,cowplot
2023-08-06,2559,12936356,cowplot
2023-08-07,5343,12941699,cowplot
2023-08-08,5732,12947431,cowplot
2023-08-09,5657,12953088,cowplot
2023-08-10,5817,12958905,cowplot
2023-08-11,4624,12963529,cowplot
2023-08-12,2438,12965967,cowplot
2023-08-13,2798,12968765,cowplot
2023-08-14,5373,12974138,cowplot
2023-08-15,5161,12979299,cowplot
2023-08-16,5413,12984712,cowplot
2023-08-17,5840,12990552,cowplot
2023-08-18,5197,12995749,cowplot
2023-08-19,2478,12998227,cowplot
2023-08-20,2833,13001060,cowplot
2023-08-21,5310,13006370,cowplot
2023-08-22,5708,13012078,cowplot
2023-08-23,6301,13018379,cowplot
2023-08-24,6033,13024412,cowplot
2023-08-25,5913,13030325,cowplot
2023-08-26,2798,13033123,cowplot
2023-08-27,2973,13036096,cowplot
2023-08-28,6200,13042296,cowplot
2023-08-29,6179,13048475,cowplot
2023-08-30,6564,13055039,cowplot
2023-08-31,6082,13061121,cowplot
2023-09-01,5382,13066503,cowplot
2023-09-02,2893,13069396,cowplot
2023-09-03,3020,13072416,cowplot
2023-09-04,5360,13077776,cowplot
2023-09-05,6661,13084437,cowplot
2023-09-06,6537,13090974,cowplot
2023-09-07,6884,13097858,cowplot
2023-09-08,5915,13103773,cowplot
2023-09-09,3044,13106817,cowplot
2023-09-10,3441,13110258,cowplot
2023-09-11,6475,13116733,cowplot
2023-09-12,6966,13123699,cowplot
2023-09-13,7138,13130837,cowplot
2023-09-14,6584,13137421,cowplot
2023-09-15,5873,13143294,cowplot
2023-09-16,3010,13146304,cowplot
2023-09-17,3190,13149494,cowplot
2023-09-18,6631,13156125,cowplot
2023-09-19,7037,13163162,cowplot
2023-09-20,6969,13170131,cowplot
2023-09-21,7037,13177168,cowplot
2023-09-22,6146,13183314,cowplot
2023-09-23,3109,13186423,cowplot
2023-09-24,3243,13189666,cowplot
2023-09-25,6810,13196476,cowplot
2023-09-26,7145,13203621,cowplot
2023-09-27,7336,13210957,cowplot
2023-09-28,7463,13218420,cowplot
2023-09-29,5798,13224218,cowplot
2023-09-30,2866,13227084,cowplot
2023-10-01,3113,13230197,cowplot
2023-10-02,6399,13236596,cowplot
2023-10-03,7350,13243946,cowplot
2023-10-04,7096,13251042,cowplot
2023-10-05,7403,13258445,cowplot
2023-10-06,6345,13264790,cowplot
2023-10-07,3486,13268276,cowplot
2023-10-08,3692,13271968,cowplot
2023-10-09,6921,13278889,cowplot
2023-10-10,7471,13286360,cowplot
2023-10-11,8075,13294435,cowplot
2023-10-12,7620,13302055,cowplot
2023-10-13,6860,13308915,cowplot
2023-10-14,3176,13312091,cowplot
2023-10-15,3472,13315563,cowplot
2023-10-16,7468,13323031,cowplot
2023-10-17,8067,13331098,cowplot
2023-10-18,7869,13338967,cowplot
2023-10-19,7840,13346807,cowplot
2023-10-20,6843,13353650,cowplot
2023-10-21,4157,13357807,cowplot
2023-10-22,3953,13361760,cowplot
2023-10-23,7568,13369328,cowplot
2023-10-24,8009,13377337,cowplot
2023-10-25,7807,13385144,cowplot
2023-10-26,7773,13392917,cowplot
2023-10-27,5858,13398775,cowplot
2023-10-28,3289,13402064,cowplot
2023-10-29,3456,13405520,cowplot
2023-10-30,7358,13412878,cowplot
2023-10-31,7708,13420586,cowplot
2023-11-01,7199,13427785,cowplot
2023-11-02,8843,13436628,cowplot
2023-11-03,7086,13443714,cowplot
2023-11-04,3313,13447027,cowplot
2023-11-05,3669,13450696,cowplot
2023-11-06,8034,13458730,cowplot
2023-11-07,8162,13466892,cowplot
2023-11-08,8506,13475398,cowplot
2023-11-09,7655,13483053,cowplot
2023-11-10,6800,13489853,cowplot
2023-11-11,3380,13493233,cowplot
2023-11-12,3489,13496722,cowplot
2023-11-13,7865,13504587,cowplot
2023-11-14,8422,13513009,cowplot
2023-11-15,8210,13521219,cowplot
2023-11-16,8054,13529273,cowplot
2023-11-17,6731,13536004,cowplot
2023-11-18,3216,13539220,cowplot
2023-11-19,3819,13543039,cowplot
2023-11-20,8217,13551256,cowplot
2023-11-21,8198,13559454,cowplot
2023-11-22,7258,13566712,cowplot
2023-11-23,6842,13573554,cowplot
2023-11-24,5724,13579278,cowplot
